Filename	DSC_A1_1_0-100C_6Cmin_2
Instrument name	DSC2A-00281 (192.168.1.101)
Operator	JDAA
rundate	5/7/2024
Sample name	DSC_A1_1_0-100C_6C/min_2
proceduresegments	Equilibrate 0,00000 °C; Isothermal 0,5 min; Data On ; Ramp 6,00 °C/min to 100,000 °C; Mark End of Cycle ; Ramp 6,00 °C/min to 0,00000 °C; Mark End of Cycle ; Ramp 6,00 °C/min to 100,000 °C; Mark End of Cycle ; Mark End of Cycle ; Data Off 
[step]
Ramp 6,00 °C/min to 100,000 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
1272,30	76,4026	-0,304310
1272,40	76,3925	-0,304285
1272,50	76,3816	-0,304256
1272,60	76,3732	-0,304225
1272,70	76,3625	-0,304195
1272,80	76,3529	-0,304180
1272,90	76,3427	-0,304181
1273,00	76,3323	-0,304191
1273,10	76,3225	-0,304206
1273,20	76,3125	-0,304226
1273,30	76,3031	-0,304238
1273,40	76,2924	-0,304248
1273,50	76,2824	-0,304253
1273,60	76,2733	-0,304249
1273,70	76,2630	-0,304240
1273,80	76,2523	-0,304224
1273,90	76,2421	-0,304215
1274,00	76,2328	-0,304215
1274,10	76,2223	-0,304218
1274,20	76,2131	-0,304228
1274,30	76,2026	-0,304241
1274,40	76,1921	-0,304251
1274,50	76,1828	-0,304258
1274,60	76,1717	-0,304256
1274,70	76,1624	-0,304254
1274,80	76,1530	-0,304249
1274,90	76,1428	-0,304243
1275,00	76,1327	-0,304237
1275,10	76,1223	-0,304227
1275,20	76,1131	-0,304218
1275,30	76,1013	-0,304205
1275,40	76,0922	-0,304197
1275,50	76,0828	-0,304188
1275,60	76,0718	-0,304179
1275,70	76,0625	-0,304169
1275,80	76,0531	-0,304166
1275,90	76,0426	-0,304168
1276,00	76,0336	-0,304179
1276,10	76,0234	-0,304197
1276,20	76,0135	-0,304216
1276,30	76,0036	-0,304238
1276,40	75,9938	-0,304261
1276,50	75,9827	-0,304275
1276,60	75,9738	-0,304285
1276,70	75,9629	-0,304294
1276,80	75,9535	-0,304297
1276,90	75,9428	-0,304295
1277,00	75,9320	-0,304283
1277,10	75,9229	-0,304267
1277,20	75,9137	-0,304248
1277,30	75,9022	-0,304228
1277,40	75,8916	-0,304206
1277,50	75,8829	-0,304186
1277,60	75,8720	-0,304169
1277,70	75,8618	-0,304160
1277,80	75,8531	-0,304154
1277,90	75,8426	-0,304147
1278,00	75,8325	-0,304145
1278,10	75,8229	-0,304137
1278,20	75,8136	-0,304124
1278,30	75,8025	-0,304108
1278,40	75,7928	-0,304089
1278,50	75,7824	-0,304066
1278,60	75,7718	-0,304054
1278,70	75,7628	-0,304055
1278,80	75,7526	-0,304070
1278,90	75,7421	-0,304124
1279,00	75,7333	-0,304208
1279,10	75,7233	-0,304301
1279,20	75,7138	-0,304363
1279,30	75,7034	-0,304390
1279,40	75,6935	-0,304401
1279,50	75,6832	-0,304401
1279,60	75,6724	-0,304387
1279,70	75,6632	-0,304368
1279,80	75,6524	-0,304346
1279,90	75,6420	-0,304322
1280,00	75,6336	-0,304306
1280,10	75,6240	-0,304290
1280,20	75,6119	-0,304278
1280,30	75,6026	-0,304266
1280,40	75,5935	-0,304255
1280,50	75,5829	-0,304245
1280,60	75,5730	-0,304240
1280,70	75,5632	-0,304245
1280,80	75,5526	-0,304250
1280,90	75,5425	-0,304260
1281,00	75,5336	-0,304271
1281,10	75,5225	-0,304282
1281,20	75,5132	-0,304284
1281,30	75,5036	-0,304286
1281,40	75,4937	-0,304289
1281,50	75,4838	-0,304287
1281,60	75,4741	-0,304283
1281,70	75,4633	-0,304275
1281,80	75,4536	-0,304273
1281,90	75,4432	-0,304272
1282,00	75,4331	-0,304268
1282,10	75,4238	-0,304256
1282,20	75,4126	-0,304243
1282,30	75,4038	-0,304234
1282,40	75,3938	-0,304221
1282,50	75,3836	-0,304217
1282,60	75,3736	-0,304212
1282,70	75,3630	-0,304209
1282,80	75,3532	-0,304207
1282,90	75,3441	-0,304209
1283,00	75,3332	-0,304209
1283,10	75,3231	-0,304218
1283,20	75,3132	-0,304221
1283,30	75,3033	-0,304219
1283,40	75,2932	-0,304220
1283,50	75,2836	-0,304222
1283,60	75,2735	-0,304232
1283,70	75,2630	-0,304244
1283,80	75,2522	-0,304254
1283,90	75,2426	-0,304261
1284,00	75,2327	-0,304270
1284,10	75,2236	-0,304269
1284,20	75,2124	-0,304268
1284,30	75,2037	-0,304265
1284,40	75,1935	-0,304261
1284,50	75,1832	-0,304257
1284,60	75,1731	-0,304253
1284,70	75,1634	-0,304252
1284,80	75,1528	-0,304255
1284,90	75,1430	-0,304271
1285,00	75,1331	-0,304290
1285,10	75,1222	-0,304312
1285,20	75,1128	-0,304333
1285,30	75,1030	-0,304352
1285,40	75,0939	-0,304363
1285,50	75,0827	-0,304373
1285,60	75,0742	-0,304379
1285,70	75,0635	-0,304384
1285,80	75,0532	-0,304388
1285,90	75,0431	-0,304389
1286,00	75,0330	-0,304397
1286,10	75,0238	-0,304408
1286,20	75,0133	-0,304419
1286,30	75,0044	-0,304426
1286,40	74,9933	-0,304432
1286,50	74,9845	-0,304431
1286,60	74,9730	-0,304432
1286,70	74,9641	-0,304434
1286,80	74,9533	-0,304438
1286,90	74,9434	-0,304441
1287,00	74,9332	-0,304438
1287,10	74,9227	-0,304436
1287,20	74,9127	-0,304427
1287,30	74,9027	-0,304417
1287,40	74,8931	-0,304406
1287,50	74,8827	-0,304399
1287,60	74,8731	-0,304386
1287,70	74,8636	-0,304370
1287,80	74,8534	-0,304360
1287,90	74,8443	-0,304356
1288,00	74,8337	-0,304362
1288,10	74,8222	-0,304368
1288,20	74,8134	-0,304377
1288,30	74,8025	-0,304378
1288,40	74,7932	-0,304371
1288,50	74,7839	-0,304372
1288,60	74,7730	-0,304371
1288,70	74,7631	-0,304364
1288,80	74,7536	-0,304359
1288,90	74,7431	-0,304357
1289,00	74,7343	-0,304364
1289,10	74,7225	-0,304379
1289,20	74,7132	-0,304392
1289,30	74,7029	-0,304407
1289,40	74,6941	-0,304424
1289,50	74,6828	-0,304431
1289,60	74,6738	-0,304435
1289,70	74,6634	-0,304432
1289,80	74,6540	-0,304428
1289,90	74,6437	-0,304427
1290,00	74,6332	-0,304426
1290,10	74,6241	-0,304425
1290,20	74,6140	-0,304434
1290,30	74,6041	-0,304442
1290,40	74,5938	-0,304446
1290,50	74,5843	-0,304447
1290,60	74,5747	-0,304447
1290,70	74,5637	-0,304442
1290,80	74,5544	-0,304437
1290,90	74,5439	-0,304436
1291,00	74,5334	-0,304435
1291,10	74,5237	-0,304436
1291,20	74,5136	-0,304439
1291,30	74,5045	-0,304439
1291,40	74,4939	-0,304441
1291,50	74,4836	-0,304447
1291,60	74,4744	-0,304451
1291,70	74,4651	-0,304461
1291,80	74,4537	-0,304470
1291,90	74,4445	-0,304480
1292,00	74,4341	-0,304490
1292,10	74,4235	-0,304496
1292,20	74,4141	-0,304500
1292,30	74,4036	-0,304506
1292,40	74,3939	-0,304504
1292,50	74,3845	-0,304503
1292,60	74,3740	-0,304508
1292,70	74,3637	-0,304517
1292,80	74,3542	-0,304534
1292,90	74,3427	-0,304549
1293,00	74,3341	-0,304563
1293,10	74,3245	-0,304582
1293,20	74,3146	-0,304591
1293,30	74,3042	-0,304600
1293,40	74,2934	-0,304603
1293,50	74,2843	-0,304601
1293,60	74,2740	-0,304597
1293,70	74,2642	-0,304599
1293,80	74,2533	-0,304599
1293,90	74,2432	-0,304606
1294,00	74,2334	-0,304617
1294,10	74,2227	-0,304637
1294,20	74,2141	-0,304663
1294,30	74,2040	-0,304686
1294,40	74,1937	-0,304708
1294,50	74,1830	-0,304733
1294,60	74,1740	-0,304755
1294,70	74,1632	-0,304771
1294,80	74,1533	-0,304782
1294,90	74,1443	-0,304791
1295,00	74,1336	-0,304796
1295,10	74,1236	-0,304793
1295,20	74,1133	-0,304790
1295,30	74,1041	-0,304791
1295,40	74,0939	-0,304790
1295,50	74,0839	-0,304788
1295,60	74,0730	-0,304785
1295,70	74,0639	-0,304785
1295,80	74,0546	-0,304787
1295,90	74,0422	-0,304794
1296,00	74,0341	-0,304802
1296,10	74,0232	-0,304811
1296,20	74,0135	-0,304814
1296,30	74,0035	-0,304810
1296,40	73,9928	-0,304807
1296,50	73,9839	-0,304809
1296,60	73,9733	-0,304815
1296,70	73,9634	-0,304818
1296,80	73,9538	-0,304820
1296,90	73,9429	-0,304818
1297,00	73,9338	-0,304824
1297,10	73,9238	-0,304828
1297,20	73,9130	-0,304827
1297,30	73,9025	-0,304817
1297,40	73,8922	-0,304796
1297,50	73,8828	-0,304780
1297,60	73,8729	-0,304779
1297,70	73,8634	-0,304791
1297,80	73,8531	-0,304808
1297,90	73,8436	-0,304827
1298,00	73,8335	-0,304853
1298,10	73,8240	-0,304888
1298,20	73,8136	-0,304915
1298,30	73,8047	-0,304932
1298,40	73,7939	-0,304936
1298,50	73,7838	-0,304924
1298,60	73,7745	-0,304892
1298,70	73,7639	-0,304857
1298,80	73,7542	-0,304839
1298,90	73,7438	-0,304831
1299,00	73,7341	-0,304836
1299,10	73,7226	-0,304849
1299,20	73,7135	-0,304858
1299,30	73,7032	-0,304867
1299,40	73,6931	-0,304879
1299,50	73,6834	-0,304890
1299,60	73,6743	-0,304894
1299,70	73,6635	-0,304891
1299,80	73,6536	-0,304888
1299,90	73,6428	-0,304888
1300,00	73,6332	-0,304892
1300,10	73,6242	-0,304899
1300,20	73,6127	-0,304916
1300,30	73,6033	-0,304927
1300,40	73,5941	-0,304934
1300,50	73,5833	-0,304940
1300,60	73,5740	-0,304938
1300,70	73,5639	-0,304932
1300,80	73,5537	-0,304918
1300,90	73,5432	-0,304906
1301,00	73,5340	-0,304902
1301,10	73,5229	-0,304906
1301,20	73,5137	-0,304915
1301,30	73,5042	-0,304926
1301,40	73,4941	-0,304943
1301,50	73,4847	-0,304958
1301,60	73,4746	-0,304972
1301,70	73,4649	-0,304977
1301,80	73,4535	-0,304973
1301,90	73,4437	-0,304956
1302,00	73,4328	-0,304929
1302,10	73,4231	-0,304910
1302,20	73,4132	-0,304900
1302,30	73,4025	-0,304897
1302,40	73,3939	-0,304902
1302,50	73,3829	-0,304918
1302,60	73,3745	-0,304945
1302,70	73,3634	-0,304970
1302,80	73,3536	-0,304998
1302,90	73,3432	-0,305017
1303,00	73,3336	-0,305024
1303,10	73,3242	-0,305023
1303,20	73,3136	-0,305014
1303,30	73,3038	-0,305007
1303,40	73,2925	-0,304991
1303,50	73,2828	-0,304971
1303,60	73,2725	-0,304956
1303,70	73,2628	-0,304948
1303,80	73,2533	-0,304940
1303,90	73,2433	-0,304936
1304,00	73,2327	-0,304935
1304,10	73,2232	-0,304938
1304,20	73,2138	-0,304941
1304,30	73,2039	-0,304944
1304,40	73,1937	-0,304953
1304,50	73,1843	-0,304958
1304,60	73,1728	-0,304957
1304,70	73,1637	-0,304951
1304,80	73,1544	-0,304938
1304,90	73,1442	-0,304923
1305,00	73,1340	-0,304912
1305,10	73,1227	-0,304902
1305,20	73,1138	-0,304893
1305,30	73,1033	-0,304884
1305,40	73,0938	-0,304872
1305,50	73,0842	-0,304865
1305,60	73,0740	-0,304869
1305,70	73,0637	-0,304868
1305,80	73,0537	-0,304864
1305,90	73,0435	-0,304846
1306,00	73,0325	-0,304830
1306,10	73,0239	-0,304814
1306,20	73,0142	-0,304807
1306,30	73,0042	-0,304806
1306,40	72,9941	-0,304801
1306,50	72,9837	-0,304793
1306,60	72,9734	-0,304794
1306,70	72,9636	-0,304800
1306,80	72,9530	-0,304808
1306,90	72,9428	-0,304804
1307,00	72,9332	-0,304796
1307,10	72,9236	-0,304784
1307,20	72,9137	-0,304772
1307,30	72,9037	-0,304764
1307,40	72,8932	-0,304768
1307,50	72,8841	-0,304763
1307,60	72,8736	-0,304760
1307,70	72,8637	-0,304762
1307,80	72,8547	-0,304765
1307,90	72,8444	-0,304770
1308,00	72,8334	-0,304763
1308,10	72,8242	-0,304758
1308,20	72,8142	-0,304752
1308,30	72,8039	-0,304753
1308,40	72,7934	-0,304762
1308,50	72,7839	-0,304776
1308,60	72,7744	-0,304789
1308,70	72,7636	-0,304804
1308,80	72,7537	-0,304820
1308,90	72,7442	-0,304826
1309,00	72,7342	-0,304824
1309,10	72,7233	-0,304814
1309,20	72,7139	-0,304793
1309,30	72,7045	-0,304773
1309,40	72,6929	-0,304746
1309,50	72,6841	-0,304723
1309,60	72,6744	-0,304707
1309,70	72,6639	-0,304694
1309,80	72,6528	-0,304684
1309,90	72,6443	-0,304682
1310,00	72,6332	-0,304677
1310,10	72,6233	-0,304672
1310,20	72,6140	-0,304665
1310,30	72,6040	-0,304654
1310,40	72,5944	-0,304644
1310,50	72,5839	-0,304637
1310,60	72,5740	-0,304631
1310,70	72,5642	-0,304622
1310,80	72,5539	-0,304616
1310,90	72,5434	-0,304609
1311,00	72,5333	-0,304610
1311,10	72,5233	-0,304620
1311,20	72,5134	-0,304633
1311,30	72,5043	-0,304638
1311,40	72,4947	-0,304643
1311,50	72,4844	-0,304652
1311,60	72,4740	-0,304657
1311,70	72,4641	-0,304655
1311,80	72,4544	-0,304653
1311,90	72,4436	-0,304648
1312,00	72,4333	-0,304640
1312,10	72,4233	-0,304647
1312,20	72,4136	-0,304664
1312,30	72,4044	-0,304685
1312,40	72,3935	-0,304706
1312,50	72,3845	-0,304729
1312,60	72,3737	-0,304749
1312,70	72,3642	-0,304762
1312,80	72,3537	-0,304767
1312,90	72,3433	-0,304771
1313,00	72,3346	-0,304772
1313,10	72,3235	-0,304766
1313,20	72,3134	-0,304759
1313,30	72,3041	-0,304758
1313,40	72,2942	-0,304761
1313,50	72,2854	-0,304771
1313,60	72,2743	-0,304784
1313,70	72,2635	-0,304799
1313,80	72,2545	-0,304811
1313,90	72,2443	-0,304823
1314,00	72,2346	-0,304826
1314,10	72,2238	-0,304831
1314,20	72,2148	-0,304834
1314,30	72,2045	-0,304836
1314,40	72,1944	-0,304836
1314,50	72,1833	-0,304834
1314,60	72,1744	-0,304825
1314,70	72,1650	-0,304817
1314,80	72,1544	-0,304812
1314,90	72,1443	-0,304807
1315,00	72,1335	-0,304809
1315,10	72,1239	-0,304810
1315,20	72,1139	-0,304816
1315,30	72,1042	-0,304822
1315,40	72,0941	-0,304830
1315,50	72,0832	-0,304834
1315,60	72,0740	-0,304848
1315,70	72,0641	-0,304852
1315,80	72,0536	-0,304854
1315,90	72,0436	-0,304859
1316,00	72,0334	-0,304867
1316,10	72,0241	-0,304871
1316,20	72,0137	-0,304864
1316,30	72,0040	-0,304862
1316,40	71,9949	-0,304860
1316,50	71,9842	-0,304859
1316,60	71,9747	-0,304862
1316,70	71,9644	-0,304867
1316,80	71,9535	-0,304876
1316,90	71,9444	-0,304892
1317,00	71,9338	-0,304933
1317,10	71,9244	-0,304996
1317,20	71,9145	-0,305032
1317,30	71,9044	-0,305049
1317,40	71,8942	-0,305052
1317,50	71,8841	-0,305043
1317,60	71,8745	-0,305033
1317,70	71,8647	-0,305018
1317,80	71,8532	-0,304992
1317,90	71,8426	-0,304951
1318,00	71,8340	-0,304933
1318,10	71,8232	-0,304923
1318,20	71,8132	-0,304921
1318,30	71,8032	-0,304928
1318,40	71,7932	-0,304936
1318,50	71,7839	-0,304935
1318,60	71,7739	-0,304929
1318,70	71,7644	-0,304922
1318,80	71,7532	-0,304917
1318,90	71,7445	-0,304906
1319,00	71,7342	-0,304902
1319,10	71,7249	-0,304897
1319,20	71,7149	-0,304887
1319,30	71,7052	-0,304879
1319,40	71,6949	-0,304876
1319,50	71,6847	-0,304876
1319,60	71,6744	-0,304877
1319,70	71,6642	-0,304873
1319,80	71,6537	-0,304871
1319,90	71,6439	-0,304870
1320,00	71,6339	-0,304867
1320,10	71,6241	-0,304870
1320,20	71,6141	-0,304881
1320,30	71,6039	-0,304891
1320,40	71,5943	-0,304898
1320,50	71,5839	-0,304902
1320,60	71,5735	-0,304904
1320,70	71,5645	-0,304904
1320,80	71,5536	-0,304897
1320,90	71,5448	-0,304893
1321,00	71,5334	-0,304889
1321,10	71,5236	-0,304882
1321,20	71,5149	-0,304871
1321,30	71,5036	-0,304866
1321,40	71,4942	-0,304862
1321,50	71,4833	-0,304854
1321,60	71,4742	-0,304845
1321,70	71,4630	-0,304831
1321,80	71,4538	-0,304824
1321,90	71,4436	-0,304819
1322,00	71,4335	-0,304815
1322,10	71,4245	-0,304815
1322,20	71,4142	-0,304823
1322,30	71,4041	-0,304831
1322,40	71,3939	-0,304846
1322,50	71,3844	-0,304864
1322,60	71,3741	-0,304877
1322,70	71,3642	-0,304892
1322,80	71,3548	-0,304895
1322,90	71,3450	-0,304896
1323,00	71,3351	-0,304895
1323,10	71,3244	-0,304894
1323,20	71,3151	-0,304882
1323,30	71,3047	-0,304866
1323,40	71,2941	-0,304852
1323,50	71,2845	-0,304834
1323,60	71,2739	-0,304821
1323,70	71,2634	-0,304807
1323,80	71,2542	-0,304797
1323,90	71,2439	-0,304780
1324,00	71,2338	-0,304764
1324,10	71,2240	-0,304750
1324,20	71,2144	-0,304749
1324,30	71,2043	-0,304754
1324,40	71,1940	-0,304773
1324,50	71,1835	-0,304793
1324,60	71,1748	-0,304811
1324,70	71,1644	-0,304826
1324,80	71,1547	-0,304838
1324,90	71,1441	-0,304843
1325,00	71,1334	-0,304845
1325,10	71,1245	-0,304845
1325,20	71,1140	-0,304839
1325,30	71,1045	-0,304825
1325,40	71,0947	-0,304813
1325,50	71,0846	-0,304806
1325,60	71,0745	-0,304798
1325,70	71,0650	-0,304789
1325,80	71,0542	-0,304776
1325,90	71,0449	-0,304755
1326,00	71,0345	-0,304732
1326,10	71,0249	-0,304711
1326,20	71,0148	-0,304693
1326,30	71,0052	-0,304680
1326,40	70,9945	-0,304664
1326,50	70,9835	-0,304656
1326,60	70,9747	-0,304653
1326,70	70,9641	-0,304648
1326,80	70,9543	-0,304649
1326,90	70,9443	-0,304648
1327,00	70,9351	-0,304646
1327,10	70,9251	-0,304653
1327,20	70,9145	-0,304661
1327,30	70,9047	-0,304666
1327,40	70,8950	-0,304672
1327,50	70,8851	-0,304673
1327,60	70,8754	-0,304673
1327,70	70,8645	-0,304668
1327,80	70,8554	-0,304659
1327,90	70,8450	-0,304646
1328,00	70,8351	-0,304631
1328,10	70,8240	-0,304617
1328,20	70,8148	-0,304605
1328,30	70,8046	-0,304600
1328,40	70,7945	-0,304601
1328,50	70,7843	-0,304609
1328,60	70,7749	-0,304617
1328,70	70,7645	-0,304619
1328,80	70,7549	-0,304622
1328,90	70,7450	-0,304626
1329,00	70,7345	-0,304630
1329,10	70,7250	-0,304639
1329,20	70,7149	-0,304648
1329,30	70,7045	-0,304653
1329,40	70,6951	-0,304660
1329,50	70,6852	-0,304666
1329,60	70,6751	-0,304672
1329,70	70,6646	-0,304672
1329,80	70,6547	-0,304667
1329,90	70,6445	-0,304664
1330,00	70,6349	-0,304660
1330,10	70,6253	-0,304658
1330,20	70,6154	-0,304662
1330,30	70,6053	-0,304671
1330,40	70,5953	-0,304679
1330,50	70,5850	-0,304687
1330,60	70,5742	-0,304694
1330,70	70,5651	-0,304697
1330,80	70,5556	-0,304699
1330,90	70,5439	-0,304693
1331,00	70,5345	-0,304691
1331,10	70,5244	-0,304685
1331,20	70,5147	-0,304680
1331,30	70,5046	-0,304682
1331,40	70,4950	-0,304686
1331,50	70,4844	-0,304695
1331,60	70,4747	-0,304712
1331,70	70,4649	-0,304723
1331,80	70,4547	-0,304736
1331,90	70,4442	-0,304748
1332,00	70,4351	-0,304766
1332,10	70,4252	-0,304784
1332,20	70,4150	-0,304793
1332,30	70,4052	-0,304798
1332,40	70,3951	-0,304802
1332,50	70,3854	-0,304803
1332,60	70,3749	-0,304798
1332,70	70,3648	-0,304791
1332,80	70,3536	-0,304784
1332,90	70,3438	-0,304779
1333,00	70,3342	-0,304770
1333,10	70,3250	-0,304767
1333,20	70,3156	-0,304766
1333,30	70,3054	-0,304760
1333,40	70,2959	-0,304761
1333,50	70,2851	-0,304760
1333,60	70,2744	-0,304762
1333,70	70,2655	-0,304764
1333,80	70,2561	-0,304771
1333,90	70,2458	-0,304789
1334,00	70,2357	-0,304812
1334,10	70,2253	-0,304838
1334,20	70,2142	-0,304861
1334,30	70,2050	-0,304883
1334,40	70,1949	-0,304904
1334,50	70,1849	-0,304921
1334,60	70,1744	-0,304932
1334,70	70,1639	-0,304939
1334,80	70,1549	-0,304936
1334,90	70,1437	-0,304930
1335,00	70,1345	-0,304923
1335,10	70,1250	-0,304913
1335,20	70,1150	-0,304908
1335,30	70,1045	-0,304907
1335,40	70,0945	-0,304911
1335,50	70,0852	-0,304913
1335,60	70,0755	-0,304915
1335,70	70,0644	-0,304917
1335,80	70,0560	-0,304919
1335,90	70,0453	-0,304916
1336,00	70,0348	-0,304912
1336,10	70,0251	-0,304908
1336,20	70,0150	-0,304900
1336,30	70,0050	-0,304888
1336,40	69,9951	-0,304883
1336,50	69,9845	-0,304876
1336,60	69,9750	-0,304879
1336,70	69,9649	-0,304888
1336,80	69,9553	-0,304900
1336,90	69,9456	-0,304905
1337,00	69,9353	-0,304909
1337,10	69,9245	-0,304913
1337,20	69,9151	-0,304914
1337,30	69,9052	-0,304908
1337,40	69,8947	-0,304907
1337,50	69,8851	-0,304902
1337,60	69,8755	-0,304895
1337,70	69,8659	-0,304893
1337,80	69,8557	-0,304893
1337,90	69,8453	-0,304891
1338,00	69,8348	-0,304889
1338,10	69,8260	-0,304892
1338,20	69,8152	-0,304904
1338,30	69,8057	-0,304919
1338,40	69,7954	-0,304933
1338,50	69,7854	-0,304949
1338,60	69,7751	-0,304960
1338,70	69,7653	-0,304973
1338,80	69,7551	-0,304986
1338,90	69,7448	-0,304995
1339,00	69,7349	-0,304998
1339,10	69,7248	-0,305007
1339,20	69,7154	-0,305011
1339,30	69,7046	-0,305018
1339,40	69,6953	-0,305023
1339,50	69,6855	-0,305026
1339,60	69,6749	-0,305027
1339,70	69,6652	-0,305018
1339,80	69,6548	-0,305002
1339,90	69,6451	-0,304973
1340,00	69,6352	-0,304948
1340,10	69,6246	-0,304928
1340,20	69,6149	-0,304904
1340,30	69,6043	-0,304882
1340,40	69,5949	-0,304864
1340,50	69,5850	-0,304852
1340,60	69,5756	-0,304848
1340,70	69,5658	-0,304851
1340,80	69,5555	-0,304866
1340,90	69,5452	-0,304883
1341,00	69,5365	-0,304899
1341,10	69,5262	-0,304919
1341,20	69,5157	-0,304935
1341,30	69,5063	-0,304950
1341,40	69,4956	-0,304963
1341,50	69,4860	-0,304964
1341,60	69,4767	-0,304959
1341,70	69,4662	-0,304949
1341,80	69,4568	-0,304940
1341,90	69,4463	-0,304931
1342,00	69,4343	-0,304920
1342,10	69,4248	-0,304911
1342,20	69,4150	-0,304911
1342,30	69,4059	-0,304906
1342,40	69,3957	-0,304902
1342,50	69,3861	-0,304900
1342,60	69,3756	-0,304899
1342,70	69,3655	-0,304899
1342,80	69,3555	-0,304898
1342,90	69,3459	-0,304901
1343,00	69,3355	-0,304905
1343,10	69,3258	-0,304912
1343,20	69,3158	-0,304921
1343,30	69,3064	-0,304931
1343,40	69,2960	-0,304940
1343,50	69,2855	-0,304948
1343,60	69,2766	-0,304953
1343,70	69,2657	-0,304954
1343,80	69,2554	-0,304953
1343,90	69,2452	-0,304939
1344,00	69,2360	-0,304926
1344,10	69,2261	-0,304917
1344,20	69,2150	-0,304910
1344,30	69,2058	-0,304901
1344,40	69,1955	-0,304898
1344,50	69,1864	-0,304900
1344,60	69,1761	-0,304899
1344,70	69,1655	-0,304903
1344,80	69,1555	-0,304901
1344,90	69,1461	-0,304899
1345,00	69,1367	-0,304894
1345,10	69,1259	-0,304892
1345,20	69,1152	-0,304882
1345,30	69,1061	-0,304873
1345,40	69,0951	-0,304860
1345,50	69,0846	-0,304849
1345,60	69,0745	-0,304840
1345,70	69,0654	-0,304840
1345,80	69,0555	-0,304845
1345,90	69,0459	-0,304853
1346,00	69,0358	-0,304861
1346,10	69,0247	-0,304873
1346,20	69,0160	-0,304890
1346,30	69,0053	-0,304896
1346,40	68,9952	-0,304905
1346,50	68,9856	-0,304908
1346,60	68,9746	-0,304905
1346,70	68,9648	-0,304892
1346,80	68,9547	-0,304879
1346,90	68,9450	-0,304866
1347,00	68,9351	-0,304854
1347,10	68,9248	-0,304842
1347,20	68,9154	-0,304825
1347,30	68,9051	-0,304810
1347,40	68,8949	-0,304800
1347,50	68,8855	-0,304798
1347,60	68,8755	-0,304802
1347,70	68,8656	-0,304810
1347,80	68,8553	-0,304816
1347,90	68,8455	-0,304820
1348,00	68,8343	-0,304824
1348,10	68,8251	-0,304832
1348,20	68,8153	-0,304831
1348,30	68,8047	-0,304828
1348,40	68,7943	-0,304817
1348,50	68,7848	-0,304804
1348,60	68,7761	-0,304790
1348,70	68,7651	-0,304776
1348,80	68,7561	-0,304768
1348,90	68,7448	-0,304757
1349,00	68,7351	-0,304747
1349,10	68,7249	-0,304742
1349,20	68,7159	-0,304732
1349,30	68,7050	-0,304723
1349,40	68,6950	-0,304719
1349,50	68,6855	-0,304722
1349,60	68,6759	-0,304725
1349,70	68,6649	-0,304725
1349,80	68,6562	-0,304732
1349,90	68,6454	-0,304735
1350,00	68,6360	-0,304734
1350,10	68,6256	-0,304732
1350,20	68,6160	-0,304730
1350,30	68,6061	-0,304722
1350,40	68,5954	-0,304709
1350,50	68,5862	-0,304689
1350,60	68,5772	-0,304668
1350,70	68,5668	-0,304647
1350,80	68,5562	-0,304630
1350,90	68,5460	-0,304618
1351,00	68,5354	-0,304607
1351,10	68,5251	-0,304598
1351,20	68,5157	-0,304596
1351,30	68,5058	-0,304581
1351,40	68,4959	-0,304569
1351,50	68,4863	-0,304560
1351,60	68,4761	-0,304547
1351,70	68,4669	-0,304535
1351,80	68,4563	-0,304521
1351,90	68,4462	-0,304512
1352,00	68,4361	-0,304510
1352,10	68,4270	-0,304515
1352,20	68,4155	-0,304526
1352,30	68,4068	-0,304538
1352,40	68,3960	-0,304541
1352,50	68,3858	-0,304548
1352,60	68,3759	-0,304552
1352,70	68,3660	-0,304551
1352,80	68,3565	-0,304550
1352,90	68,3467	-0,304546
1353,00	68,3369	-0,304540
1353,10	68,3266	-0,304534
1353,20	68,3164	-0,304520
1353,30	68,3062	-0,304503
1353,40	68,2955	-0,304480
1353,50	68,2864	-0,304457
1353,60	68,2763	-0,304447
1353,70	68,2656	-0,304450
1353,80	68,2561	-0,304461
1353,90	68,2462	-0,304478
1354,00	68,2367	-0,304496
1354,10	68,2264	-0,304560
1354,20	68,2166	-0,304674
1354,30	68,2056	-0,304777
1354,40	68,1967	-0,304816
1354,50	68,1860	-0,304819
1354,60	68,1766	-0,304812
1354,70	68,1667	-0,304808
1354,80	68,1567	-0,304802
1354,90	68,1466	-0,304797
1355,00	68,1359	-0,304787
1355,10	68,1262	-0,304780
1355,20	68,1169	-0,304775
1355,30	68,1057	-0,304781
1355,40	68,0967	-0,304793
1355,50	68,0859	-0,304807
1355,60	68,0759	-0,304816
1355,70	68,0658	-0,304827
1355,80	68,0557	-0,304836
1355,90	68,0460	-0,304845
1356,00	68,0366	-0,304852
1356,10	68,0263	-0,304854
1356,20	68,0161	-0,304853
1356,30	68,0065	-0,304846
1356,40	67,9967	-0,304847
1356,50	67,9870	-0,304846
1356,60	67,9763	-0,304844
1356,70	67,9663	-0,304837
1356,80	67,9575	-0,304830
1356,90	67,9474	-0,304818
1357,00	67,9367	-0,304812
1357,10	67,9263	-0,304813
1357,20	67,9170	-0,304815
1357,30	67,9068	-0,304814
1357,40	67,8964	-0,304809
1357,50	67,8872	-0,304805
1357,60	67,8772	-0,304796
1357,70	67,8658	-0,304794
